Service Tag,System Type,Ship Date,Dell IBU,Description,Provider,Warrenty Extension Notice *,Start Date,End Date,Days Left,,,,,,,,,,,,,,,,,,
I1IC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
E9JC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
OCAC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
jhfc831,optiplex gx270,8/13/2003,americas,next business day support,uny,no,8/12/2006,8/12/2008,0,,,,,,,,,,,,,,,,,,
b6gc831,latitude c400,8/13/2003,americas,complete care,uny,no,8/12/2004,8/12/2006,0,,,,,,,,,,,,,,,,,,
cfbc831,latitude c400,8/26/2003,latin america,complete care,uny,no,8/25/2004,8/25/2006,0,,,,,,,,,,,,,,,,,,
572c831,optiplex sx270n,8/8/2003,americas,4 hour on-site service,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
OEKC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
P04C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
1p0c831,optiplex gx260,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
PCBC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
68OC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
346c831,optiplex sx270n,8/9/2003,americas,client gold support / prosupport,dell,no,8/9/2003,8/8/2006,0,next business day support,wang,no,8/8/2004,8/8/2006,0,,,,,,,,,,,,
j48c831,latitude d600,8/12/2003,americas,next business day support,wang,no,8/11/2004,8/11/2006,0,,,,,,,,,,,,,,,,,,
1pcc831,latitude d400,8/12/2003,americas,rapid response depot,sol,no,8/23/2006,8/11/2008,0,,,,,,,,,,,,,,,,,,
hp1c831,optiplex gx260,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
M6JC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
IHFC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
50cc831,inspiron 8500,8/11/2003,americas,sol,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,,,
M7LC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
FKEC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
hg7c831,optiplex gx260,8/12/2003,americas,next business day parts delivery,dell,no,8/11/2006,9/30/2007,0,,,,,,,,,,,,,,,,,,
h62c831,optiplex sx270n,8/11/2003,americas,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
gdbc831,optiplex gx260,8/11/2003,americas,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
7OKC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
CA4C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
2MAC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
MJNC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
ONCC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
0DOC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
L4NC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
NMPC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
hdhc831,optiplex gx260,8/11/2003,americas,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
ch5c831,optiplex gx260,8/11/2003,americas,client gold support / prosupport,dell,no,8/11/2003,8/10/2006,0,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,
L73C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
KBMC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
HCIC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
O58C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
42OC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
3fnc831,optiplex gx260,8/11/2003,americas,next business day support,wang,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
58AC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
02PC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
BA9C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
K0GC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
cp9c831,inspiron 8500,8/12/2003,americas,sol,8/12/2003,8/11/2004,0,,,,,,,,,,,,,,,,,,,,
29OC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
IKAC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
LDOC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
CIKC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
CPAC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
AD8C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
GAPC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
OK8C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
MHJC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
PJCC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
KPIC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
L61C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
3ONC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
OE0C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
flfc831,optiplex gx260,8/13/2003,americas,client gold support / prosupport,dell,no,8/13/2003,8/12/2006,0,next business day support,uny,no,8/12/2004,8/12/2006,0,,,,,,,,,,,,
9bnc831,optiplex sx270n,8/10/2003,americas,client gold support / prosupport,dell,no,8/10/2003,8/9/2006,0,next business day support,uny,no,8/9/2004,8/9/2006,0,,,,,,,,,,,,
JA7C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
O4OC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
PPDC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
h52c831,optiplex sx260,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
65EC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
5pdc831,optiplex gx260,8/11/2003,americas,client gold support / prosupport,dell,no,8/11/2003,8/10/2006,0,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,
IKGC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
9h6c831,optiplex sx260,8/11/2003,americas,client gold support / prosupport,dell,no,8/11/2003,8/10/2006,0,next business day support,wang,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,
E6GC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
55jc831,optiplex sx260,8/12/2003,americas,next business day support,uny,no,8/11/2004,8/11/2006,0,,,,,,,,,,,,,,,,,,
FDIC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
cnkc831,poweredge 2600,8/11/2003,americas,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
O7BC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
KG6C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
F9EC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
fb2c831,xps/dimension xps,8/11/2003,americas,bsc,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,,,
6gbc831,latitude d600,8/13/2003,americas,next business day support,uny,no,8/12/2004,8/12/2006,0,,,,,,,,,,,,,,,,,,
bgjc831,optiplex sx260,8/11/2003,americas,next business day support,wang,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
PHMC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
617c831,poweredge 1600sc,8/11/2003,americas,4 hour on-site service,wang,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
cjcc831,inspiron 8500,8/11/2003,americas,sol,8/11/2003,8/10/2004,0,,,,,,,,,,,,,,,,,,,,
ADLC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
h8mc831,optiplex sx270n,8/10/2003,americas,client gold support / prosupport,dell,no,8/10/2003,8/9/2006,0,next business day support,uny,no,8/9/2004,8/9/2006,0,,,,,,,,,,,,
8EGC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
NC4C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
dpmc831,optiplex sx270n,8/11/2003,americas,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
26kc831,latitude x200,8/14/2003,americas,complete care,wang,no,8/13/2004,8/13/2006,0,,,,,,,,,,,,,,,,,,
hnbc831,optiplex gx260,8/8/2003,americas,next business day support,wang,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
5mlc831,latitude d500,8/14/2003,americas,complete care,uny,no,8/13/2004,8/13/2006,0,,,,,,,,,,,,,,,,,,
AA4C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
PL0C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
HA9C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
23lc831,inspiron 500m,8/14/2003,americas,qlx,8/13/2004,8/13/2006,0,,,,,,,,,,,,,,,,,,,,
9bhc831,optiplex gx260,8/11/2003,americas,next business day support,wang,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
PL7C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
505c831,optiplex gx260,8/11/2003,americas,next business day parts delivery,dell,no,8/10/2006,9/30/2007,0,,,,,,,,,,,,,,,,,,
3O1C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
PNDC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
7fmc831,latitude d500,8/14/2003,americas,complete care,uny,no,8/13/2004,8/13/2006,0,,,,,,,,,,,,,,,,,,
fl8c831,inspiron 5100,8/11/2003,americas,dell,8/11/2003,8/10/2004,0,rapid response depot,sol,8/11/2003,8/10/2004,0,,,,,,,,,,,,,,,
FPOC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
GOEC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
NG3C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
4JIC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
7NCC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
AHGC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
MNLC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
4h8c831,inspiron 1100,8/14/2003,americas,next business day support,uny,no,8/13/2004,8/13/2006,0,,,,,,,,,,,,,,,,,,
C5EC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
MG1C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
1bdc831,optiplex gx260,8/8/2003,americas,client gold support / prosupport,dell,no,8/8/2003,11/5/2006,0,next business day support,uny,no,11/5/2004,11/5/2006,0,,,,,,,,,,,,
4lkc831,optiplex gx260,8/11/2003,americas,client gold support / prosupport,dell,no,8/11/2003,8/10/2006,0,next business day support,wang,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,
jlnc831,dell precision workstation 360,8/11/2003,americas,client gold support / prosupport,dell,no,8/11/2003,8/10/2006,0,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,
OP9C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
EMKC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
9JGC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
01AC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
0FFC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
5k9c831,inspiron 8500,8/11/2003,americas,sol,8/11/2003,8/10/2004,0,,,,,,,,,,,,,,,,,,,,
394c831,optiplex gx260,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
j3pc831,optiplex gx260,8/11/2003,americas,next business day + onsite resolution,wang,no,8/10/2004,8/10/2007,0,,,,,,,,,,,,,,,,,,
j1mc831,optiplex sx270n,8/11/2003,americas,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
KDEC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
7njc831,optiplex sx260,8/11/2003,americas,client gold support / prosupport,dell,no,8/11/2003,8/10/2006,0,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,
NKBC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
IK2C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
OL2C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
c3fc831,inspiron 5100,8/14/2003,americas,bsc,8/13/2004,8/13/2005,0,,,,,,,,,,,,,,,,,,,,
7bkc831,inspiron 5150,8/13/2003,americas,sol,9/22/2006,9/30/2007,0,,,,,,,,,,,,,,,,,,,,
9hkc831,inspiron 500m,8/14/2003,americas,sol,8/13/2004,8/13/2006,0,,,,,,,,,,,,,,,,,,,,
b6kc831,inspiron 5150,8/14/2003,americas,rapid response depot,sol,no,9/22/2006,9/30/2007,0,,,,,,,,,,,,,,,,,,
00IC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
LHNC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
MPIC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
26pc831,optiplex gx260,8/11/2003,americas,next business day + onsite resolution,wang,no,8/10/2004,8/10/2007,0,,,,,,,,,,,,,,,,,,
2l3c831,optiplex gx270,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
3ILC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
ML8C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
OFPC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
hplc831,optiplex gx260,8/11/2003,americas,uny,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,,,
276c831,dell precision workstation 360,8/9/2003,americas,next business day support,uny,no,8/8/2004,8/8/2006,0,,,,,,,,,,,,,,,,,,
9m5c831,optiplex gx260,8/11/2003,americas,client gold support / prosupport,dell,no,8/11/2003,8/10/2006,0,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,
70cc831,inspiron 8500,8/10/2003,americas,sol,8/10/2003,8/9/2004,0,,,,,,,,,,,,,,,,,,,,
bgnc831,optiplex sx270n,8/11/2003,americas,next business day support,dell,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
1clc831,inspiron 5150,8/13/2003,americas,sol,9/22/2006,9/30/2007,0,,,,,,,,,,,,,,,,,,,,
j78c831,inspiron 1100,8/11/2003,americas,rapid response depot,sol,no,8/11/2003,8/10/2004,0,,,,,,,,,,,,,,,,,,
f6bc831,inspiron 8500,8/13/2003,americas,sol,8/13/2003,8/12/2004,0,,,,,,,,,,,,,,,,,,,,
M0IC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
59dc831,optiplex gx260,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/27/2006,0,,,,,,,,,,,,,,,,,,
MB3C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
N7GC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
O9MC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
d57c831,latitude d600,8/11/2003,americas,next business day support,bsc,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
MEEC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
d8bc831,optiplex gx260,8/8/2003,americas,client gold support / prosupport,dell,no,8/8/2003,8/7/2006,0,4 hour on-site service,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,
MDFC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
JOHC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
bpkc831,inspiron 8500,8/14/2003,americas,next business day support,ncr,no,8/13/2004,8/13/2006,0,,,,,,,,,,,,,,,,,,
JGIC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
bpnc831,inspiron 5150,8/14/2003,americas,sol,8/13/2007,9/30/2007,0,,,,,,,,,,,,,,,,,,,,
I1GC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
P6NC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
bplc831,optiplex gx260,8/11/2003,americas,uny,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,,,
82IC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
9pnc831,dell precision workstation 360,8/11/2003,americas,client gold support / prosupport,dell,no,8/11/2003,8/10/2006,0,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,
424c831,optiplex gx270,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
7c0c831,xps/dimension xps,8/13/2003,americas,qlx,8/12/2004,8/12/2006,0,,,,,,,,,,,,,,,,,,,,
1pbc831,inspiron 8500,8/11/2003,americas,next business day support,uny,no,8/10/2006,8/10/2007,0,,,,,,,,,,,,,,,,,,
N7CC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
6h1c831,poweredge 600sc,8/11/2003,americas,next business day support,uny,no,11/8/2004,11/8/2006,0,,,,,,,,,,,,,,,,,,
E6KC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
M8AC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
JHGC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
739c831,latitude d500,8/14/2003,americas,complete care,uny,no,8/13/2004,8/13/2006,0,,,,,,,,,,,,,,,,,,
PJ2C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
FEAC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
O1FC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
j1pc831,dell precision workstation 360,8/11/2003,americas,client gold support / prosupport,dell,no,8/11/2003,8/10/2006,0,next business day support,wang,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,
L9FC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
1I3C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
ck4c831,optiplex gx260,8/11/2003,americas,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
g86c831,poweredge 1650,8/11/2003,americas,next business day support,wang,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
cc8c831,optiplex gx260,8/8/2003,canada,4 hour on-site service,uny,no,8/8/2004,8/8/2006,0,,,,,,,,,,,,,,,,,,
3dnc831,optiplex gx260,8/26/2003,canada,next business day support,uny,no,8/26/2004,8/26/2006,0,,,,,,,,,,,,,,,,,,
599c831,inspiron 5100,8/11/2003,americas,sol,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,,,
PO0C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
788C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
h68c831,latitude d600,8/14/2003,americas,complete care,uny,no,8/13/2004,8/13/2006,0,,,,,,,,,,,,,,,,,,
ACEC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
KJFC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
dj0c831,optiplex gx260,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
563c831,optiplex gx260,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
515c831,optiplex gx260,8/11/2003,americas,next business day parts delivery,dell,no,8/10/2006,9/30/2007,0,,,,,,,,,,,,,,,,,,
1gjc831,optiplex sx260,8/8/2003,americas,4 hour on-site service,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
8IGC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
1OCC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
LGDC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
BEPC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
6f7c831,inspiron 600m,8/11/2003,americas,sol,8/11/2003,8/10/2004,0,,,,,,,,,,,,,,,,,,,,
6O4C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
7GOC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
h93c831,dell precision workstation 360,8/11/2003,americas,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
286c831,poweredge 2600,8/20/2003,latin america,4 hour on-site service,uny,no,2/1/2007,8/18/2008,0,,,,,,,,,,,,,,,,,,
7pkc831,inspiron 500m,8/14/2003,americas,sol,8/14/2003,8/13/2004,0,,,,,,,,,,,,,,,,,,,,
N8EC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
533c831,optiplex gx270,8/11/2003,americas,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
553c831,optiplex gx260,8/8/2003,americas,next business day support,uny,no,8/7/2004,8/7/2006,0,,,,,,,,,,,,,,,,,,
0P3C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
N8FC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
4mpc831,inspiron 5100,8/14/2003,americas,bsc,8/13/2004,8/13/2005,0,,,,,,,,,,,,,,,,,,,,
KM0C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
MALC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
5LAC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
303c831,optiplex gx270,8/11/2003,americas,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
9A5C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
7m7c831,inspiron 600m,8/12/2003,americas,rapid response depot,sol,no,8/12/2003,8/11/2004,0,,,,,,,,,,,,,,,,,,
gj3c831,xps/dimension xps,8/11/2003,americas,bsc,8/11/2003,8/10/2004,0,,,,,,,,,,,,,,,,,,,,
6ABC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
GPOC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
A9JC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
KONC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
468c831,latitude c840,8/14/2003,americas,next business day support,uny,no,8/13/2004,8/13/2006,0,,,,,,,,,,,,,,,,,,
ND5C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
DI5C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
PK6C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
IMLC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
27pc831,optiplex gx260,8/13/2003,americas,next business day support,uny,no,8/12/2004,8/12/2006,0,,,,,,,,,,,,,,,,,,
blmc831,optiplex gx260,8/11/2003,americas,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
NOOC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
chbc831,latitude c400,8/26/2003,latin america,complete care,uny,no,8/25/2004,8/25/2006,0,,,,,,,,,,,,,,,,,,
PBLC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
9f6c831,inspiron 5100,8/10/2003,americas,qlx,8/10/2003,8/9/2004,0,,,,,,,,,,,,,,,,,,,,
588c831,inspiron 1100,9/25/2003,americas,rapid response depot,sol,no,9/25/2003,9/24/2004,0,,,,,,,,,,,,,,,,,,
61KC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
578c831,latitude d600,8/14/2003,americas,complete care,uny,no,8/13/2004,8/13/2006,0,,,,,,,,,,,,,,,,,,
c3pc831,optiplex gx260,8/11/2003,americas,next business day + onsite resolution,wang,no,8/10/2004,8/10/2007,0,,,,,,,,,,,,,,,,,,
1FIC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
25mc831,optiplex sx270n,8/11/2003,americas,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
O5JC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
LNPC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
dd9c831,optiplex gx260,8/8/2003,canada,next business day support,uny,no,8/8/2004,8/8/2006,0,,,,,,,,,,,,,,,,,,
1pjc831,inspiron 8500,8/14/2003,americas,rapid response depot,sol,no,8/14/2003,8/13/2004,0,,,,,,,,,,,,,,,,,,
E3JC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
NF8C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
jb0c831,dimension 4600,8/11/2003,americas,next business day support,bsc,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
KF9C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
f12c831,optiplex gx270,8/11/2003,americas,next business day support,uny,no,8/10/2004,8/10/2006,0,,,,,,,,,,,,,,,,,,
D9IC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
2NAC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
HF9C831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
J1JC831,No warranty information found.,,,,,,,,,,,,,,,,,,,,,,,,,,
